voc1,no2,eth,co,tag
0.6,1.38,0.35,0.75,background
0.6,1.38,0.35,0.74,background
0.6,1.38,0.35,0.75,background
0.6,1.38,0.35,0.75,background
0.6,1.39,0.35,0.75,background
0.6,1.39,0.35,0.74,background
0.6,1.4,0.35,0.74,background
0.6,1.4,0.35,0.75,background
0.6,1.41,0.35,0.75,background
0.6,1.41,0.35,0.75,background
0.6,1.41,0.35,0.75,background
0.61,1.4,0.35,0.75,background
0.6,1.4,0.36,0.75,background
0.61,1.39,0.36,0.75,background
0.6,1.39,0.35,0.74,background
0.6,1.39,0.35,0.75,background
0.6,1.39,0.35,0.75,background
0.6,1.39,0.35,0.75,background
0.6,1.39,0.35,0.74,background
0.61,1.39,0.35,0.75,background
0.61,1.39,0.36,0.75,background
0.61,1.4,0.36,0.74,background
0.61,1.4,0.35,0.75,background
0.61,1.41,0.36,0.75,background
0.61,1.41,0.36,0.75,background
0.61,1.42,0.36,0.75,background
0.61,1.42,0.36,0.75,background
0.62,1.43,0.36,0.75,background
0.62,1.44,0.36,0.75,background
0.61,1.44,0.36,0.75,background
0.62,1.45,0.36,0.75,background
0.62,1.45,0.36,0.75,background
0.62,1.46,0.36,0.75,background
0.62,1.47,0.37,0.76,background
0.63,1.48,0.37,0.75,background
0.63,1.48,0.37,0.75,background
0.63,1.49,0.37,0.75,background
0.63,1.49,0.37,0.76,background
0.63,1.49,0.38,0.75,background
0.64,1.5,0.37,0.75,background
0.64,1.49,0.38,0.75,background
0.64,1.49,0.38,0.75,background
0.64,1.47,0.38,0.75,background
0.64,1.46,0.37,0.75,background
0.63,1.45,0.38,0.75,background
0.63,1.44,0.37,0.75,background
0.63,1.43,0.37,0.75,background
0.63,1.42,0.37,0.75,background
0.63,1.4,0.37,0.74,background
0.63,1.39,0.37,0.75,background
0.62,1.39,0.37,0.75,background
0.62,1.38,0.36,0.75,background
0.62,1.37,0.36,0.75,background
0.62,1.37,0.36,0.75,background
0.62,1.36,0.36,0.74,background
0.62,1.36,0.36,0.75,background
0.62,1.36,0.36,0.75,background
0.62,1.36,0.36,0.75,background
0.62,1.37,0.36,0.75,background
0.62,1.37,0.36,0.75,background
0.62,1.38,0.36,0.75,background
0.66,1.54,0.43,0.65,background
0.66,1.54,0.43,0.65,background
0.66,1.54,0.43,0.65,background
0.66,1.55,0.43,0.66,background
0.66,1.54,0.43,0.66,background
0.66,1.54,0.43,0.67,background
0.66,1.54,0.43,0.66,background
0.66,1.54,0.43,0.66,background
0.66,1.54,0.43,0.66,background
0.66,1.54,0.43,0.66,background
0.66,1.55,0.43,0.66,background
0.66,1.55,0.43,0.65,background
0.66,1.54,0.43,0.65,background
0.66,1.55,0.43,0.65,background
0.66,1.54,0.43,0.65,background
0.66,1.54,0.43,0.65,background
0.66,1.54,0.43,0.65,background
0.66,1.54,0.43,0.65,background
0.66,1.54,0.43,0.65,background
0.66,1.54,0.43,0.65,background
0.66,1.54,0.43,0.65,background
0.66,1.54,0.43,0.65,background
0.66,1.53,0.43,0.65,background
0.66,1.53,0.43,0.65,background
0.66,1.53,0.43,0.65,background
0.65,1.53,0.43,0.65,background
0.66,1.53,0.43,0.64,background
0.65,1.52,0.43,0.65,background
0.66,1.52,0.42,0.65,background
0.65,1.52,0.42,0.65,background
0.65,1.53,0.43,0.65,background
0.66,1.53,0.43,0.65,background
0.66,1.53,0.42,0.65,background
0.65,1.53,0.42,0.65,background
0.66,1.53,0.43,0.65,background
0.66,1.52,0.43,0.65,background
0.66,1.52,0.42,0.65,background
0.65,1.53,0.42,0.65,background
0.66,1.52,0.43,0.65,background
0.66,1.52,0.42,0.65,background
0.66,1.52,0.42,0.65,background
0.66,1.52,0.42,0.65,background
0.65,1.52,0.42,0.65,background
0.66,1.52,0.42,0.65,background
0.65,1.52,0.42,0.65,background
0.66,1.52,0.42,0.65,background
0.65,1.52,0.42,0.65,background
0.66,1.52,0.42,0.65,background
0.65,1.52,0.42,0.65,background
0.66,1.52,0.42,0.65,background
0.65,1.52,0.42,0.65,background
0.65,1.52,0.42,0.65,background
0.66,1.52,0.42,0.65,background
0.65,1.52,0.42,0.65,background
0.65,1.52,0.42,0.65,background
0.65,1.52,0.42,0.65,background
0.65,1.52,0.42,0.64,background
0.65,1.52,0.42,0.65,background
0.65,1.52,0.42,0.64,background
0.65,1.52,0.42,0.65,background
0.65,1.52,0.42,0.64,background
0.65,1.52,0.42,0.65,background
0.65,1.52,0.42,0.64,background
0.65,1.52,0.42,0.65,background
0.65,1.52,0.42,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.42,0.65,background
0.65,1.52,0.42,0.65,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.42,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.42,0.65,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.42,0.65,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.51,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.5,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.5,0.41,0.64,background
0.65,1.5,0.41,0.64,background
0.65,1.5,0.41,0.65,background
0.65,1.5,0.4,0.64,background
0.64,1.5,0.41,0.64,background
0.65,1.5,0.41,0.64,background
0.65,1.5,0.4,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.51,0.4,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.51,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.65,background
0.65,1.53,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.51,0.4,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.4,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.51,0.41,0.65,background
0.65,1.51,0.41,0.64,background
0.65,1.52,0.4,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.4,0.64,background
0.65,1.51,0.41,0.64,background
0.64,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.4,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.51,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.64,background
0.65,1.52,0.41,0.65,background
0.65,1.52,0.41,0.64,background
1.13,2.19,1.21,2.69,coffee
1.13,2.19,1.21,2.68,coffee
1.13,2.19,1.21,2.68,coffee
1.13,2.18,1.21,2.68,coffee
1.13,2.18,1.22,2.68,coffee
1.12,2.19,1.22,2.68,coffee
1.13,2.19,1.22,2.67,coffee
1.13,2.19,1.22,2.68,coffee
1.13,2.19,1.22,2.67,coffee
1.13,2.18,1.22,2.67,coffee
1.13,2.19,1.22,2.67,coffee
1.13,2.19,1.22,2.67,coffee
1.13,2.19,1.22,2.67,coffee
1.13,2.19,1.22,2.67,coffee
1.13,2.19,1.22,2.67,coffee
1.13,2.19,1.22,2.68,coffee
1.13,2.19,1.22,2.69,coffee
1.13,2.19,1.23,2.7,coffee
1.13,2.2,1.23,2.7,coffee
1.13,2.2,1.23,2.7,coffee
1.13,2.2,1.23,2.72,coffee
1.13,2.2,1.23,2.72,coffee
1.13,2.2,1.23,2.73,coffee
1.14,2.2,1.23,2.75,coffee
1.13,2.21,1.22,2.75,coffee
1.14,2.21,1.23,2.77,coffee
1.14,2.22,1.23,2.79,coffee
1.15,2.22,1.23,2.81,coffee
1.15,2.23,1.23,2.83,coffee
1.16,2.24,1.23,2.85,coffee
1.16,2.25,1.24,2.87,coffee
1.17,2.26,1.24,2.9,coffee
1.17,2.26,1.24,2.92,coffee
1.18,2.27,1.24,2.93,coffee
1.17,2.27,1.24,2.93,coffee
1.17,2.27,1.25,2.93,coffee
1.17,2.27,1.25,2.92,coffee
1.18,2.26,1.25,2.9,coffee
1.17,2.25,1.24,2.88,coffee
1.17,2.23,1.23,2.85,coffee
1.17,2.21,1.22,2.82,coffee
1.16,2.2,1.21,2.78,coffee
1.16,2.18,1.2,2.75,coffee
1.16,2.17,1.19,2.72,coffee
1.16,2.16,1.18,2.68,coffee
1.16,2.15,1.17,2.65,coffee
1.15,2.14,1.17,2.62,coffee
1.15,2.13,1.16,2.61,coffee
1.15,2.13,1.15,2.59,coffee
1.15,2.12,1.15,2.58,coffee
1.15,2.12,1.14,2.57,coffee
1.14,2.11,1.14,2.57,coffee
1.14,2.12,1.14,2.58,coffee
1.14,2.12,1.14,2.59,coffee
1.14,2.13,1.15,2.6,coffee
1.14,2.13,1.15,2.61,coffee
1.14,2.14,1.15,2.63,coffee
1.14,2.14,1.15,2.65,coffee
1.14,2.16,1.16,2.67,coffee
1.14,2.17,1.16,2.7,coffee
1.15,2.17,1.17,2.72,coffee
1.15,2.17,1.17,2.74,coffee
1.15,2.19,1.17,2.76,coffee
1.15,2.19,1.18,2.77,coffee
1.16,2.19,1.18,2.79,coffee
1.16,2.2,1.19,2.8,coffee
1.16,2.21,1.19,2.81,coffee
1.16,2.21,1.19,2.82,coffee
1.16,2.21,1.19,2.82,coffee
1.16,2.21,1.19,2.81,coffee
1.16,2.21,1.2,2.81,coffee
1.16,2.21,1.2,2.81,coffee
1.16,2.21,1.2,2.8,coffee
1.16,2.21,1.2,2.8,coffee
1.16,2.21,1.2,2.79,coffee
1.16,2.21,1.2,2.79,coffee
1.16,2.21,1.2,2.78,coffee
1.16,2.21,1.2,2.79,coffee
1.16,2.21,1.2,2.78,coffee
1.16,2.21,1.2,2.79,coffee
1.17,2.21,1.2,2.79,coffee
1.17,2.21,1.2,2.8,coffee
1.16,2.21,1.21,2.8,coffee
1.17,2.21,1.2,2.81,coffee
1.17,2.21,1.21,2.81,coffee
1.17,2.21,1.21,2.81,coffee
1.17,2.22,1.21,2.81,coffee
1.17,2.22,1.21,2.82,coffee
1.17,2.21,1.21,2.81,coffee
1.17,2.21,1.21,2.82,coffee
1.17,2.21,1.21,2.82,coffee
1.17,2.22,1.21,2.82,coffee
1.17,2.22,1.22,2.83,coffee
1.17,2.22,1.22,2.83,coffee
1.18,2.22,1.22,2.84,coffee
1.18,2.23,1.22,2.85,coffee
1.18,2.24,1.22,2.86,coffee
1.18,2.25,1.23,2.87,coffee
1.18,2.25,1.23,2.88,coffee
1.19,2.26,1.23,2.88,coffee
1.19,2.26,1.24,2.87,coffee
1.19,2.26,1.24,2.87,coffee
1.19,2.25,1.24,2.85,coffee
1.18,2.25,1.23,2.84,coffee
1.18,2.24,1.23,2.82,coffee
1.19,2.23,1.23,2.79,coffee
1.18,2.22,1.21,2.76,coffee
1.18,2.2,1.21,2.73,coffee
1.17,2.19,1.2,2.7,coffee
1.17,2.18,1.2,2.68,coffee
1.17,2.17,1.19,2.65,coffee
1.16,2.16,1.18,2.63,coffee
1.16,2.15,1.18,2.61,coffee
1.16,2.15,1.17,2.61,coffee
1.16,2.15,1.17,2.6,coffee
1.16,2.14,1.17,2.6,coffee
1.16,2.14,1.17,2.6,coffee
1.16,2.15,1.17,2.61,coffee
1.16,2.15,1.17,2.62,coffee
1.16,2.16,1.17,2.63,coffee
1.16,2.16,1.17,2.64,coffee
1.16,2.16,1.17,2.65,coffee
1.16,2.16,1.17,2.65,coffee
1.16,2.16,1.17,2.65,coffee
1.15,2.15,1.17,2.65,coffee
1.15,2.15,1.17,2.64,coffee
1.15,2.14,1.16,2.64,coffee
1.15,2.14,1.16,2.63,coffee
1.15,2.13,1.16,2.63,coffee
1.15,2.13,1.16,2.62,coffee
1.15,2.13,1.17,2.62,coffee
1.15,2.14,1.17,2.62,coffee
1.15,2.14,1.17,2.62,coffee
1.15,2.14,1.17,2.62,coffee
1.15,2.15,1.18,2.61,coffee
1.15,2.15,1.18,2.61,coffee
1.14,2.15,1.18,2.61,coffee
1.14,2.15,1.18,2.61,coffee
1.14,2.15,1.18,2.6,coffee
1.14,2.15,1.18,2.59,coffee
1.14,2.15,1.18,2.58,coffee
1.14,2.15,1.18,2.57,coffee
1.13,2.14,1.18,2.56,coffee
1.14,2.14,1.18,2.55,coffee
1.14,2.14,1.18,2.55,coffee
1.13,2.13,1.17,2.54,coffee
1.14,2.14,1.17,2.53,coffee
1.13,2.13,1.17,2.53,coffee
1.13,2.13,1.17,2.53,coffee
1.13,2.13,1.17,2.53,coffee
1.13,2.13,1.17,2.54,coffee
1.13,2.14,1.17,2.55,coffee
1.13,2.14,1.17,2.55,coffee
1.13,2.14,1.18,2.55,coffee
1.13,2.14,1.18,2.56,coffee
1.13,2.14,1.18,2.58,coffee
1.13,2.15,1.18,2.6,coffee
1.14,2.16,1.19,2.61,coffee
1.14,2.17,1.2,2.64,coffee
1.14,2.18,1.2,2.67,coffee
1.14,2.2,1.2,2.7,coffee
1.15,2.21,1.21,2.72,coffee
1.15,2.22,1.21,2.74,coffee
1.15,2.22,1.22,2.75,coffee
1.15,2.23,1.22,2.75,coffee
1.16,2.23,1.22,2.75,coffee
1.16,2.23,1.22,2.73,coffee
1.16,2.22,1.21,2.72,coffee
1.15,2.21,1.21,2.69,coffee
1.15,2.2,1.21,2.67,coffee
1.15,2.19,1.2,2.65,coffee
1.15,2.17,1.19,2.62,coffee
1.14,2.17,1.19,2.6,coffee
1.14,2.15,1.18,2.57,coffee
1.14,2.14,1.18,2.55,coffee
1.13,2.13,1.17,2.52,coffee
1.14,2.13,1.16,2.5,coffee
1.13,2.11,1.16,2.48,coffee
1.13,2.1,1.16,2.46,coffee
1.13,2.1,1.15,2.46,coffee
1.13,2.1,1.16,2.44,coffee
1.13,2.09,1.15,2.44,coffee
1.13,2.1,1.15,2.44,coffee
1.13,2.1,1.15,2.44,coffee
1.13,2.1,1.15,2.45,coffee
1.13,2.11,1.15,2.47,coffee
1.13,2.12,1.16,2.49,coffee
1.13,2.13,1.16,2.51,coffee
1.13,2.14,1.16,2.54,coffee
1.14,2.15,1.17,2.57,coffee
1.14,2.16,1.17,2.59,coffee
1.14,2.17,1.17,2.61,coffee
1.14,2.17,1.18,2.64,coffee
1.14,2.18,1.18,2.65,coffee
1.15,2.19,1.19,2.67,coffee
1.15,2.19,1.19,2.67,coffee
1.15,2.2,1.19,2.67,coffee
1.15,2.19,1.2,2.67,coffee
1.15,2.19,1.2,2.67,coffee
1.14,2.19,1.2,2.66,coffee
1.15,2.19,1.21,2.65,coffee
1.14,2.18,1.2,2.64,coffee
1.14,2.18,1.2,2.63,coffee
1.14,2.17,1.2,2.61,coffee
1.14,2.17,1.2,2.61,coffee
1.14,2.17,1.2,2.59,coffee
1.14,2.17,1.2,2.58,coffee
1.14,2.16,1.2,2.57,coffee
1.13,2.16,1.2,2.56,coffee
1.14,2.15,1.19,2.55,coffee
1.14,2.15,1.19,2.53,coffee
1.14,2.15,1.19,2.53,coffee
1.13,2.15,1.19,2.52,coffee
1.13,2.14,1.19,2.51,coffee
1.13,2.14,1.18,2.5,coffee
1.12,2.14,1.19,2.5,coffee
1.13,2.14,1.19,2.5,coffee
1.12,2.14,1.19,2.5,coffee
1.12,2.14,1.19,2.51,coffee
1.12,2.14,1.19,2.52,coffee
1.12,2.14,1.19,2.52,coffee
1.12,2.14,1.2,2.53,coffee
1.12,2.14,1.2,2.53,coffee
1.12,2.14,1.2,2.53,coffee
1.12,2.14,1.2,2.54,coffee
1.12,2.14,1.2,2.54,coffee
1.12,2.14,1.21,2.54,coffee
1.12,2.14,1.21,2.55,coffee
1.11,2.14,1.21,2.55,coffee
1.12,2.14,1.21,2.55,coffee
1.12,2.15,1.21,2.55,coffee
1.12,2.14,1.21,2.55,coffee
1.12,2.15,1.21,2.55,coffee
1.12,2.15,1.21,2.55,coffee
1.11,2.15,1.22,2.54,coffee
1.11,2.15,1.21,2.54,coffee
1.11,2.14,1.21,2.53,coffee
1.48,2.46,1.41,2.87,coffee
1.49,2.45,1.41,2.88,coffee
1.49,2.46,1.41,2.88,coffee
1.48,2.46,1.4,2.87,coffee
1.49,2.46,1.41,2.88,coffee
1.49,2.46,1.4,2.87,coffee
1.49,2.46,1.41,2.88,coffee
1.49,2.46,1.41,2.88,coffee
1.49,2.46,1.41,2.88,coffee
1.49,2.46,1.41,2.88,coffee
1.49,2.46,1.41,2.87,coffee
1.49,2.46,1.41,2.88,coffee
1.49,2.46,1.41,2.88,coffee
1.49,2.46,1.41,2.88,coffee
1.49,2.46,1.41,2.88,coffee
1.5,2.46,1.41,2.88,coffee
1.5,2.46,1.41,2.88,coffee
1.5,2.46,1.41,2.89,coffee
1.5,2.46,1.41,2.88,coffee
1.5,2.46,1.42,2.88,coffee
1.5,2.46,1.41,2.88,coffee
1.5,2.47,1.41,2.88,coffee
1.5,2.47,1.41,2.89,coffee
1.5,2.46,1.41,2.89,coffee
1.5,2.47,1.41,2.89,coffee
1.5,2.47,1.42,2.89,coffee
1.5,2.47,1.41,2.89,coffee
1.5,2.47,1.42,2.89,coffee
1.51,2.47,1.42,2.89,coffee
1.5,2.47,1.42,2.89,coffee
1.51,2.47,1.42,2.89,coffee
1.51,2.47,1.42,2.89,coffee
1.5,2.47,1.42,2.89,coffee
1.51,2.47,1.42,2.89,coffee
1.51,2.47,1.42,2.9,coffee
1.51,2.47,1.42,2.9,coffee
1.51,2.47,1.42,2.9,coffee
1.51,2.47,1.42,2.89,coffee
1.51,2.47,1.42,2.89,coffee
1.51,2.47,1.42,2.89,coffee
1.51,2.48,1.42,2.89,coffee
1.51,2.48,1.42,2.9,coffee
1.51,2.48,1.42,2.89,coffee
1.51,2.48,1.42,2.9,coffee
1.52,2.48,1.42,2.9,coffee
1.52,2.48,1.42,2.9,coffee
1.51,2.48,1.42,2.9,coffee
1.51,2.47,1.42,2.9,coffee
1.52,2.48,1.42,2.9,coffee
1.52,2.48,1.42,2.9,coffee
1.52,2.47,1.42,2.9,coffee
1.52,2.48,1.43,2.9,coffee
1.52,2.48,1.43,2.9,coffee
1.52,2.48,1.43,2.9,coffee
1.52,2.48,1.43,2.9,coffee
1.52,2.48,1.43,2.9,coffee
1.52,2.48,1.43,2.9,coffee
1.52,2.48,1.42,2.9,coffee
1.52,2.48,1.43,2.9,coffee
1.52,2.48,1.43,2.9,coffee
1.52,2.49,1.43,2.9,coffee
1.52,2.48,1.43,2.9,coffee
1.52,2.48,1.43,2.9,coffee
1.52,2.48,1.43,2.9,coffee
1.53,2.48,1.43,2.9,coffee
1.52,2.49,1.43,2.9,coffee
1.52,2.48,1.43,2.9,coffee
1.52,2.49,1.43,2.9,coffee
1.52,2.48,1.43,2.9,coffee
1.52,2.48,1.43,2.9,coffee
1.52,2.49,1.43,2.9,coffee
1.53,2.48,1.44,2.9,coffee
1.52,2.48,1.43,2.9,coffee
1.53,2.48,1.43,2.9,coffee
1.53,2.49,1.43,2.9,coffee
1.53,2.49,1.43,2.9,coffee
1.53,2.49,1.43,2.9,coffee
1.53,2.49,1.43,2.9,coffee
1.53,2.49,1.43,2.9,coffee
1.53,2.49,1.43,2.9,coffee
1.53,2.49,1.44,2.9,coffee
1.53,2.49,1.44,2.9,coffee
1.53,2.49,1.44,2.9,coffee
1.53,2.49,1.44,2.9,coffee
1.53,2.49,1.44,2.9,coffee
1.53,2.49,1.44,2.9,coffee
1.53,2.49,1.43,2.9,coffee
1.53,2.49,1.43,2.9,coffee
1.53,2.49,1.44,2.9,coffee
1.53,2.49,1.44,2.91,coffee
1.53,2.49,1.44,2.9,coffee
1.54,2.49,1.44,2.9,coffee
1.54,2.49,1.44,2.9,coffee
1.54,2.49,1.44,2.9,coffee
1.54,2.49,1.44,2.91,coffee
1.54,2.49,1.44,2.9,coffee
1.54,2.49,1.44,2.9,coffee
1.54,2.49,1.44,2.9,coffee
1.54,2.49,1.44,2.9,coffee
1.54,2.49,1.44,2.91,coffee
1.54,2.49,1.44,2.91,coffee
1.54,2.49,1.44,2.91,coffee
1.54,2.5,1.44,2.91,coffee
1.54,2.5,1.44,2.91,coffee
1.54,2.49,1.44,2.9,coffee
1.54,2.5,1.44,2.9,coffee
1.54,2.5,1.44,2.91,coffee
1.54,2.5,1.44,2.9,coffee
1.55,2.5,1.44,2.9,coffee
1.55,2.5,1.44,2.91,coffee
1.55,2.5,1.44,2.91,coffee
1.55,2.5,1.44,2.91,coffee
1.54,2.5,1.44,2.91,coffee
1.55,2.5,1.44,2.91,coffee
1.54,2.5,1.45,2.9,coffee
1.55,2.5,1.44,2.91,coffee
1.55,2.5,1.44,2.91,coffee
1.55,2.5,1.45,2.9,coffee
1.55,2.5,1.45,2.91,coffee
1.55,2.5,1.44,2.91,coffee
1.55,2.5,1.45,2.91,coffee
1.55,2.5,1.45,2.91,coffee
1.55,2.5,1.44,2.91,coffee
1.55,2.5,1.44,2.91,coffee
1.55,2.5,1.45,2.91,coffee
1.55,2.5,1.45,2.91,coffee
1.55,2.5,1.45,2.91,coffee
1.55,2.5,1.45,2.91,coffee
1.55,2.5,1.45,2.91,coffee
1.55,2.5,1.45,2.91,coffee
1.56,2.5,1.45,2.91,coffee
1.56,2.5,1.45,2.91,coffee
1.55,2.5,1.45,2.91,coffee
1.55,2.5,1.45,2.91,coffee
1.56,2.51,1.45,2.91,coffee
1.56,2.5,1.45,2.91,coffee
1.56,2.51,1.45,2.91,coffee
1.56,2.51,1.46,2.91,coffee
1.56,2.51,1.45,2.91,coffee
1.56,2.51,1.45,2.91,coffee
1.56,2.51,1.45,2.92,coffee
1.56,2.51,1.46,2.91,coffee
1.56,2.51,1.45,2.91,coffee
1.56,2.51,1.46,2.91,coffee
1.57,2.51,1.45,2.91,coffee
1.56,2.51,1.46,2.91,coffee
1.56,2.51,1.46,2.91,coffee
1.56,2.51,1.45,2.92,coffee
1.56,2.51,1.45,2.91,coffee
1.56,2.51,1.45,2.91,coffee
1.56,2.51,1.46,2.91,coffee
1.57,2.51,1.46,2.91,coffee
1.57,2.51,1.46,2.92,coffee
1.57,2.51,1.46,2.92,coffee
1.56,2.51,1.46,2.91,coffee
1.57,2.51,1.46,2.92,coffee
1.57,2.51,1.46,2.91,coffee
1.57,2.51,1.46,2.92,coffee
1.57,2.51,1.46,2.92,coffee
1.57,2.51,1.46,2.91,coffee
1.57,2.51,1.46,2.92,coffee
1.57,2.51,1.46,2.92,coffee
1.57,2.51,1.46,2.92,coffee
1.57,2.51,1.46,2.92,coffee
1.57,2.51,1.46,2.92,coffee
1.57,2.51,1.46,2.92,coffee
1.57,2.51,1.46,2.92,coffee
1.57,2.51,1.46,2.92,coffee
1.57,2.51,1.46,2.92,coffee
1.57,2.51,1.46,2.91,coffee
1.57,2.52,1.46,2.91,coffee
1.57,2.52,1.46,2.92,coffee
1.57,2.52,1.46,2.91,coffee
1.58,2.51,1.46,2.91,coffee
1.58,2.51,1.46,2.91,coffee
1.57,2.52,1.46,2.9,coffee
1.58,2.51,1.46,2.91,coffee
1.57,2.51,1.46,2.91,coffee
1.58,2.51,1.46,2.91,coffee
1.58,2.51,1.46,2.91,coffee
1.58,2.51,1.46,2.91,coffee
1.58,2.52,1.46,2.91,coffee
1.58,2.51,1.46,2.91,coffee
1.58,2.52,1.46,2.92,coffee
1.58,2.52,1.47,2.92,coffee
1.58,2.52,1.46,2.92,coffee
1.58,2.52,1.47,2.92,coffee
1.58,2.52,1.46,2.92,coffee
1.58,2.52,1.47,2.92,coffee
1.58,2.52,1.47,2.92,coffee
1.58,2.52,1.47,2.92,coffee
1.59,2.52,1.47,2.92,coffee
1.58,2.52,1.47,2.93,coffee
1.59,2.52,1.47,2.93,coffee
