voc1,no2,eth,co,tag
4.65,4.74,4.55,4.49,orange
4.66,4.73,4.55,4.43,orange
4.66,4.73,4.55,4.38,orange
4.67,4.73,4.56,4.34,orange
4.67,4.73,4.55,4.3,orange
4.67,4.73,4.55,4.28,orange
4.67,4.73,4.55,4.3,orange
4.67,4.73,4.55,4.34,orange
4.66,4.73,4.55,4.38,orange
4.67,4.73,4.55,4.41,orange
4.67,4.73,4.55,4.46,orange
4.66,4.73,4.55,4.49,orange
4.66,4.73,4.55,4.51,orange
4.65,4.73,4.56,4.51,orange
4.65,4.73,4.55,4.52,orange
4.65,4.73,4.55,4.52,orange
4.65,4.73,4.55,4.52,orange
4.65,4.73,4.55,4.52,orange
4.66,4.73,4.55,4.52,orange
4.67,4.73,4.55,4.53,orange
4.67,4.73,4.55,4.52,orange
4.67,4.73,4.55,4.52,orange
4.67,4.73,4.55,4.53,orange
4.67,4.73,4.55,4.53,orange
4.66,4.73,4.55,4.53,orange
4.66,4.73,4.55,4.53,orange
4.66,4.73,4.55,4.53,orange
4.66,4.73,4.55,4.53,orange
4.65,4.73,4.55,4.53,orange
4.65,4.73,4.55,4.54,orange
4.65,4.73,4.55,4.53,orange
4.65,4.73,4.55,4.53,orange
4.65,4.73,4.55,4.54,orange
4.65,4.73,4.55,4.54,orange
4.65,4.73,4.55,4.53,orange
4.66,4.73,4.55,4.54,orange
4.66,4.73,4.55,4.54,orange
4.67,4.73,4.55,4.54,orange
4.67,4.73,4.55,4.53,orange
4.67,4.73,4.55,4.54,orange
4.66,4.73,4.55,4.54,orange
4.67,4.73,4.55,4.54,orange
4.67,4.73,4.55,4.54,orange
4.67,4.73,4.55,4.54,orange
4.66,4.73,4.55,4.53,orange
4.66,4.73,4.55,4.53,orange
4.65,4.73,4.55,4.53,orange
4.65,4.73,4.55,4.53,orange
4.65,4.73,4.55,4.49,orange
4.65,4.73,4.55,4.44,orange
4.65,4.73,4.55,4.4,orange
4.65,4.73,4.55,4.4,orange
4.66,4.73,4.55,4.42,orange
4.66,4.73,4.55,4.46,orange
4.66,4.73,4.54,4.49,orange
4.67,4.73,4.54,4.51,orange
4.66,4.73,4.55,4.52,orange
4.66,4.73,4.55,4.52,orange
4.67,4.73,4.54,4.52,orange
4.66,4.73,4.55,4.53,orange
4.66,4.73,4.54,4.53,orange
4.65,4.73,4.55,4.53,orange
4.65,4.73,4.55,4.53,orange
4.64,4.73,4.55,4.53,orange
4.64,4.73,4.54,4.54,orange
4.64,4.73,4.54,4.53,orange
4.65,4.73,4.55,4.54,orange
4.66,4.73,4.55,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.55,4.54,orange
4.66,4.73,4.55,4.54,orange
4.66,4.73,4.55,4.54,orange
4.66,4.73,4.54,4.54,orange
4.67,4.73,4.55,4.53,orange
4.66,4.73,4.55,4.53,orange
4.66,4.73,4.54,4.53,orange
4.65,4.73,4.54,4.52,orange
4.65,4.73,4.55,4.49,orange
4.65,4.73,4.54,4.46,orange
4.64,4.73,4.54,4.46,orange
4.64,4.73,4.54,4.49,orange
4.65,4.73,4.54,4.52,orange
4.66,4.73,4.55,4.53,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.55,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.53,orange
4.66,4.73,4.54,4.53,orange
4.66,4.73,4.54,4.53,orange
4.65,4.73,4.54,4.53,orange
4.65,4.73,4.54,4.53,orange
4.65,4.73,4.55,4.53,orange
4.65,4.73,4.55,4.51,orange
4.65,4.73,4.54,4.49,orange
4.66,4.73,4.54,4.45,orange
4.66,4.73,4.54,4.4,orange
4.66,4.73,4.54,4.38,orange
4.66,4.73,4.55,4.4,orange
4.66,4.73,4.55,4.46,orange
4.66,4.73,4.54,4.51,orange
4.66,4.72,4.54,4.53,orange
4.66,4.73,4.54,4.54,orange
4.65,4.73,4.54,4.54,orange
4.64,4.73,4.54,4.55,orange
4.64,4.73,4.55,4.54,orange
4.64,4.73,4.55,4.55,orange
4.64,4.73,4.54,4.55,orange
4.65,4.73,4.54,4.54,orange
4.65,4.73,4.54,4.55,orange
4.65,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.54,orange
4.65,4.73,4.54,4.54,orange
4.65,4.73,4.54,4.54,orange
4.65,4.73,4.54,4.54,orange
4.64,4.73,4.54,4.54,orange
4.64,4.73,4.54,4.55,orange
4.64,4.73,4.54,4.54,orange
4.64,4.73,4.54,4.54,orange
4.65,4.73,4.54,4.54,orange
4.65,4.73,4.54,4.55,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.53,orange
4.66,4.73,4.54,4.51,orange
4.66,4.73,4.54,4.46,orange
4.66,4.72,4.54,4.42,orange
4.65,4.73,4.54,4.4,orange
4.65,4.73,4.54,4.44,orange
4.64,4.73,4.54,4.48,orange
4.64,4.72,4.54,4.52,orange
4.64,4.73,4.54,4.53,orange
4.64,4.73,4.54,4.54,orange
4.65,4.72,4.54,4.54,orange
4.65,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.72,4.54,4.54,orange
4.66,4.73,4.54,4.55,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.54,orange
4.65,4.73,4.54,4.54,orange
4.65,4.73,4.54,4.54,orange
4.65,4.73,4.54,4.53,orange
4.65,4.72,4.54,4.54,orange
4.64,4.73,4.54,4.53,orange
4.65,4.73,4.54,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.53,4.54,orange
4.66,4.73,4.54,4.54,orange
4.66,4.73,4.53,4.54,orange
4.66,4.73,4.53,4.54,orange
4.66,4.73,4.53,4.54,orange
4.66,4.73,4.53,4.54,orange
4.66,4.73,4.54,4.55,orange
4.65,4.73,4.54,4.55,orange
4.64,4.73,4.54,4.55,orange
4.64,4.72,4.54,4.55,orange
4.64,4.73,4.53,4.55,orange
4.64,4.72,4.53,4.55,orange
4.64,4.73,4.54,4.55,orange
4.64,4.73,4.54,4.55,orange
4.65,4.73,4.53,4.54,orange
4.66,4.73,4.54,4.55,orange
4.66,4.73,4.54,4.55,orange
4.66,4.73,4.53,4.55,orange
4.66,4.73,4.53,4.55,orange
4.66,4.73,4.53,4.55,orange
4.66,4.73,4.53,4.55,orange
4.66,4.73,4.54,4.55,orange
4.66,4.72,4.53,4.55,orange
4.66,4.73,4.53,4.54,orange
4.66,4.72,4.53,4.53,orange
4.65,4.73,4.53,4.5,orange
4.65,4.73,4.53,4.47,orange
4.64,4.72,4.53,4.43,orange
4.64,4.73,4.53,4.45,orange
4.63,4.73,4.53,4.49,orange
4.64,4.72,4.53,4.52,orange
4.65,4.73,4.53,4.54,orange
4.65,4.73,4.53,4.54,orange
4.66,4.72,4.53,4.55,orange
4.66,4.72,4.53,4.55,orange
4.66,4.72,4.53,4.55,orange
4.66,4.73,4.53,4.55,orange
4.66,4.73,4.53,4.55,orange
4.66,4.73,4.53,4.55,orange
4.65,4.72,4.53,4.54,orange
4.65,4.73,4.53,4.55,orange
4.64,4.72,4.53,4.55,orange
4.64,4.73,4.53,4.54,orange
4.64,4.73,4.53,4.54,orange
4.63,4.73,4.53,4.54,orange
4.64,4.73,4.53,4.54,orange
4.64,4.73,4.53,4.54,orange
4.65,4.73,4.53,4.54,orange
4.65,4.72,4.53,4.55,orange
4.65,4.72,4.53,4.54,orange
4.66,4.72,4.53,4.55,orange
4.66,4.73,4.53,4.54,orange
4.65,4.72,4.53,4.54,orange
4.66,4.73,4.53,4.54,orange
4.66,4.72,4.53,4.54,orange
4.66,4.72,4.53,4.54,orange
4.65,4.72,4.53,4.55,orange
4.64,4.72,4.53,4.55,orange
4.64,4.72,4.53,4.54,orange
4.64,4.72,4.53,4.54,orange
4.63,4.72,4.53,4.55,orange
4.64,4.72,4.53,4.54,orange
4.64,4.72,4.53,4.54,orange
4.64,4.73,4.53,4.55,orange
4.65,4.73,4.53,4.54,orange
4.65,4.72,4.53,4.54,orange
4.65,4.72,4.53,4.54,orange
4.66,4.72,4.53,4.54,orange
4.65,4.73,4.53,4.51,orange
4.65,4.72,4.52,4.46,orange
4.66,4.72,4.53,4.4,orange
4.65,4.72,4.52,4.36,orange
4.65,4.73,4.53,4.33,orange
4.64,4.72,4.53,4.32,orange
4.64,4.72,4.52,4.35,orange
4.63,4.72,4.53,4.38,orange
4.63,4.72,4.52,4.43,orange
4.63,4.72,4.52,4.46,orange
4.64,4.72,4.53,4.49,orange
4.64,4.72,4.53,4.52,orange
4.65,4.72,4.52,4.53,orange
4.65,4.72,4.53,4.53,orange
4.65,4.72,4.53,4.53,orange
4.65,4.72,4.52,4.51,orange
4.65,4.72,4.53,4.48,orange
4.66,4.72,4.53,4.47,orange
4.65,4.72,4.53,4.48,orange
4.65,4.72,4.53,4.51,orange
4.64,4.72,4.52,4.53,orange
4.64,4.72,4.52,4.54,orange
4.64,4.72,4.53,4.55,orange
4.63,4.72,4.52,4.54,orange
4.63,4.72,4.53,4.55,orange
4.63,4.72,4.53,4.55,orange
4.64,4.72,4.52,4.55,orange
4.64,4.72,4.52,4.55,orange
4.65,4.72,4.53,4.55,orange
4.65,4.72,4.53,4.55,orange
4.65,4.72,4.52,4.55,orange
4.65,4.72,4.53,4.55,orange
4.65,4.72,4.52,4.55,orange
4.65,4.72,4.53,4.54,orange
4.65,4.72,4.52,4.54,orange
4.65,4.72,4.52,4.54,orange
4.65,4.72,4.52,4.54,orange
4.64,4.72,4.53,4.52,orange
4.64,4.72,4.52,4.48,orange
4.64,4.72,4.52,4.43,orange
4.64,4.72,4.53,4.38,orange
4.65,4.72,4.52,4.35,orange
4.65,4.72,4.52,4.38,orange
4.66,4.72,4.52,4.41,orange
4.65,4.72,4.52,4.45,orange
4.65,4.72,4.52,4.49,orange
4.65,4.72,4.52,4.51,orange
4.65,4.72,4.52,4.53,orange
4.65,4.72,4.52,4.54,orange
4.65,4.72,4.53,4.55,orange
4.64,4.72,4.52,4.55,orange
4.63,4.72,4.52,4.54,orange
4.63,4.72,4.52,4.54,orange
4.63,4.72,4.52,4.54,orange
4.63,4.72,4.52,4.54,orange
4.63,4.72,4.52,4.53,orange
4.64,4.72,4.53,4.51,orange
4.65,4.72,4.52,4.46,orange
4.65,4.72,4.52,4.4,orange
4.65,4.72,4.52,4.35,orange
4.65,4.72,4.52,4.3,orange
4.65,4.72,4.52,4.26,orange
4.65,4.72,4.52,4.25,orange
4.65,4.72,4.52,4.26,orange
4.65,4.72,4.52,4.28,orange
4.64,4.72,4.52,4.32,orange
4.63,4.72,4.52,4.35,orange
4.63,4.72,4.52,4.39,orange
4.63,4.72,4.52,4.42,orange
4.63,4.72,4.52,4.45,orange
4.63,4.72,4.52,4.47,orange
4.64,4.72,4.52,4.49,orange
4.64,4.72,4.52,4.51,orange
4.65,4.72,4.52,4.52,orange
4.65,4.72,4.52,4.53,orange
4.65,4.72,4.52,4.53,orange
4.65,4.72,4.52,4.53,orange
4.65,4.72,4.52,4.53,orange
4.65,4.72,4.52,4.52,orange
4.65,4.72,4.52,4.51,orange
4.64,4.72,4.52,4.48,orange
4.64,4.72,4.52,4.46,orange
4.63,4.72,4.52,4.46,orange
4.63,4.72,4.52,4.48,orange
4.63,4.72,4.52,4.51,orange
4.63,4.72,4.52,4.52,orange
4.64,4.72,4.52,4.53,orange
4.64,4.72,4.52,4.53,orange
4.65,4.72,4.52,4.53,orange
4.65,4.72,4.52,4.53,orange
4.65,4.72,4.52,4.52,orange
4.65,4.72,4.52,4.48,orange
4.65,4.72,4.52,4.43,orange
4.65,4.72,4.51,4.37,orange
4.65,4.72,4.52,4.35,orange
4.65,4.72,4.52,4.35,orange
4.64,4.72,4.52,4.39,orange
4.64,4.72,4.52,4.44,orange
4.63,4.72,4.51,4.48,orange
4.63,4.72,4.51,4.51,orange
4.63,4.72,4.52,4.53,orange
4.63,4.72,4.51,4.52,orange
4.64,4.72,4.51,4.53,orange
4.64,4.72,4.52,4.53,orange
4.65,4.72,4.52,4.53,orange
4.65,4.72,4.51,4.51,orange
4.65,4.72,4.52,4.48,orange
4.65,4.72,4.52,4.42,orange
4.65,4.72,4.52,4.36,orange
4.65,4.72,4.51,4.31,orange
4.65,4.72,4.52,4.26,orange
4.64,4.72,4.51,4.23,orange
4.64,4.72,4.51,4.22,orange
4.63,4.72,4.51,4.23,orange
4.63,4.72,4.51,4.27,orange
4.63,4.72,4.51,4.3,orange
4.63,4.72,4.52,4.34,orange
4.62,4.72,4.51,4.38,orange
4.64,4.72,4.51,4.42,orange
4.64,4.72,4.52,4.45,orange
4.65,4.72,4.51,4.48,orange
4.65,4.72,4.51,4.5,orange
4.65,4.72,4.51,4.52,orange
4.65,4.72,4.51,4.52,orange
4.65,4.72,4.51,4.52,orange
4.65,4.72,4.51,4.51,orange
4.65,4.72,4.51,4.5,orange
4.64,4.72,4.51,4.48,orange
4.64,4.72,4.51,4.46,orange
4.63,4.72,4.51,4.46,orange
4.63,4.72,4.51,4.48,orange
4.63,4.72,4.51,4.51,orange
4.62,4.72,4.51,4.52,orange
4.63,4.72,4.51,4.52,orange
4.63,4.72,4.51,4.52,orange
4.64,4.72,4.51,4.51,orange
4.64,4.72,4.51,4.48,orange
4.65,4.72,4.51,4.42,orange
4.65,4.72,4.51,4.36,orange
4.65,4.72,4.51,4.31,orange
4.65,4.72,4.51,4.27,orange
4.65,4.72,4.51,4.24,orange
4.65,4.72,4.51,4.23,orange
4.64,4.72,4.51,4.26,orange
4.64,4.72,4.51,4.3,orange
4.63,4.72,4.51,4.33,orange
4.63,4.72,4.51,4.36,orange
4.63,4.72,4.51,4.39,orange
4.62,4.72,4.51,4.41,orange
4.62,4.72,4.51,4.44,orange
4.63,4.72,4.51,4.45,orange
4.63,4.72,4.51,4.47,orange
4.64,4.72,4.51,4.49,orange
4.65,4.72,4.51,4.49,orange
4.65,4.72,4.51,4.5,orange
4.64,4.72,4.51,4.51,orange
4.64,4.72,4.51,4.51,orange
4.65,4.72,4.51,4.51,orange
4.65,4.72,4.51,4.51,orange
4.64,4.72,4.5,4.52,orange
4.63,4.72,4.51,4.52,orange
4.63,4.72,4.51,4.52,orange
4.63,4.72,4.51,4.52,orange
4.62,4.72,4.51,4.52,orange
4.62,4.72,4.51,4.52,orange
4.62,4.72,4.51,4.51,orange
4.63,4.72,4.51,4.47,orange
4.64,4.72,4.51,4.4,orange
4.64,4.72,4.51,4.34,orange
4.64,4.72,4.51,4.29,orange
4.64,4.72,4.51,4.24,orange
4.64,4.72,4.51,4.2,orange
4.65,4.72,4.5,4.18,orange
4.65,4.72,4.51,4.18,orange
4.65,4.72,4.5,4.2,orange
4.64,4.72,4.51,4.24,orange
4.63,4.72,4.5,4.28,orange
4.63,4.71,4.51,4.32,orange
4.62,4.72,4.5,4.35,orange
4.62,4.71,4.51,4.38,orange
4.62,4.71,4.5,4.41,orange
4.62,4.71,4.5,4.44,orange
4.63,4.72,4.5,4.47,orange
4.64,4.72,4.5,4.5,orange
4.64,4.72,4.5,4.5,orange
4.64,4.71,4.5,4.51,orange
4.64,4.71,4.5,4.51,orange
4.64,4.72,4.5,4.49,orange
4.64,4.72,4.5,4.46,orange
4.65,4.71,4.51,4.41,orange
4.64,4.71,4.51,4.38,orange
4.63,4.72,4.5,4.37,orange
4.63,4.72,4.5,4.39,orange
4.63,4.72,4.5,4.42,orange
4.62,4.72,4.5,4.44,orange
4.62,4.72,4.5,4.46,orange
4.62,4.72,4.5,4.47,orange
4.62,4.72,4.5,4.48,orange
4.63,4.71,4.5,4.47,orange
4.64,4.72,4.5,4.44,orange
4.64,4.71,4.51,4.39,orange
4.64,4.72,4.5,4.33,orange
4.64,4.71,4.5,4.28,orange
4.64,4.71,4.5,4.23,orange
4.64,4.72,4.5,4.21,orange
4.64,4.71,4.5,4.21,orange
4.64,4.72,4.5,4.24,orange
4.63,4.72,4.5,4.28,orange
4.62,4.72,4.5,4.32,orange
4.62,4.72,4.5,4.36,orange
4.62,4.71,4.5,4.4,orange
4.61,4.72,4.5,4.44,orange
4.62,4.71,4.5,4.47,orange
4.62,4.72,4.5,4.49,orange
4.63,4.71,4.5,4.5,orange
4.64,4.71,4.5,4.51,orange
4.64,4.71,4.5,4.5,orange
4.64,4.71,4.5,4.51,orange
4.64,4.71,4.49,4.51,orange
4.64,4.72,4.5,4.51,orange
4.64,4.72,4.5,4.51,orange
4.64,4.72,4.5,4.52,orange
4.64,4.72,4.5,4.51,orange
4.64,4.72,4.5,4.49,orange
4.62,4.71,4.5,4.45,orange
4.62,4.71,4.5,4.4,orange
4.61,4.71,4.5,4.37,orange
4.62,4.72,4.5,4.36,orange
4.62,4.72,4.5,4.38,orange
4.62,4.71,4.5,4.42,orange
4.63,4.72,4.5,4.46,orange
4.64,4.72,4.5,4.49,orange
4.64,4.72,4.5,4.5,orange
4.64,4.71,4.5,4.51,orange
4.64,4.72,4.5,4.51,orange
4.64,4.71,4.5,4.51,orange
4.65,4.72,4.5,4.51,orange
4.65,4.71,4.5,4.51,orange
4.64,4.72,4.5,4.51,orange
4.64,4.71,4.5,4.52,orange
4.64,4.72,4.5,4.52,orange
4.63,4.72,4.5,4.52,orange
4.63,4.72,4.5,4.52,orange
4.63,4.72,4.5,4.52,orange
4.62,4.71,4.5,4.52,orange
4.62,4.71,4.5,4.52,orange
4.61,4.72,4.5,4.51,orange
4.61,4.71,4.5,4.51,orange
4.61,4.71,4.5,4.52,orange
4.63,4.71,4.5,4.52,orange
4.64,4.71,4.5,4.52,orange
4.64,4.71,4.5,4.51,orange
4.64,4.72,4.5,4.52,orange
4.64,4.71,4.5,4.52,orange
4.64,4.71,4.5,4.53,orange
4.64,4.71,4.5,4.53,orange
4.64,4.72,4.5,4.53,orange
4.65,4.71,4.5,4.52,orange
4.64,4.71,4.5,4.53,orange
4.64,4.72,4.5,4.52,orange
4.64,4.72,4.5,4.53,orange
4.64,4.72,4.5,4.53,orange
4.65,4.72,4.5,4.53,orange
4.64,4.72,4.5,4.53,orange
4.64,4.71,4.5,4.52,orange
4.63,4.71,4.5,4.52,orange
4.62,4.72,4.49,4.49,orange
4.62,4.71,4.5,4.43,orange
4.61,4.71,4.49,4.37,orange
4.62,4.72,4.5,4.34,orange
4.62,4.71,4.49,4.34,orange
4.63,4.71,4.5,4.37,orange
4.64,4.71,4.5,4.41,orange
4.64,4.71,4.49,4.46,orange
4.64,4.72,4.5,4.5,orange
4.64,4.72,4.49,4.52,orange
4.64,4.71,4.49,4.52,orange
4.64,4.72,4.5,4.53,orange
4.64,4.71,4.5,4.53,orange
4.64,4.71,4.5,4.53,orange
4.64,4.72,4.49,4.53,orange
4.64,4.72,4.5,4.53,orange
4.63,4.71,4.5,4.53,orange
4.63,4.71,4.5,4.53,orange
4.62,4.71,4.5,4.53,orange
4.61,4.71,4.5,4.53,orange
4.61,4.71,4.5,4.53,orange
4.61,4.72,4.5,4.53,orange
4.62,4.72,4.49,4.53,orange
4.63,4.71,4.49,4.5,orange
4.64,4.72,4.49,4.46,orange
4.64,4.71,4.49,4.41,orange
4.64,4.71,4.49,4.37,orange
4.64,4.71,4.5,4.37,orange
4.64,4.71,4.49,4.4,orange
4.64,4.71,4.49,4.45,orange
4.64,4.71,4.5,4.5,orange
4.64,4.71,4.49,4.52,orange
4.64,4.71,4.49,4.53,orange
4.63,4.72,4.49,4.53,orange
4.62,4.71,4.49,4.54,orange
4.62,4.72,4.49,4.53,orange
4.61,4.71,4.49,4.54,orange
4.61,4.71,4.49,4.54,orange
4.62,4.71,4.49,4.54,orange
4.62,4.71,4.5,4.54,orange
4.63,4.71,4.5,4.53,orange
4.64,4.71,4.49,4.53,orange
4.64,4.71,4.5,4.53,orange
4.64,4.71,4.5,4.53,orange
4.64,4.71,4.49,4.53,orange
4.64,4.71,4.49,4.53,orange
4.64,4.71,4.49,4.53,orange
4.64,4.71,4.49,4.53,orange
4.64,4.71,4.5,4.52,orange
4.64,4.71,4.49,4.52,orange
4.63,4.71,4.49,4.53,orange
4.62,4.71,4.5,4.53,orange
4.62,4.71,4.49,4.53,orange
4.61,4.71,4.49,4.52,orange
4.61,4.71,4.49,4.51,orange
4.61,4.71,4.5,4.46,orange
4.62,4.71,4.5,4.39,orange
4.63,4.71,4.5,4.33,orange
4.64,4.71,4.49,4.3,orange
4.64,4.71,4.49,4.3,orange
4.64,4.71,4.49,4.33,orange
4.64,4.71,4.49,4.35,orange
4.64,4.71,4.49,4.4,orange
4.64,4.71,4.49,4.44,orange
4.64,4.71,4.49,4.48,orange
4.64,4.71,4.49,4.51,orange
4.64,4.71,4.49,4.52,orange
4.64,4.71,4.49,4.53,orange
4.63,4.71,4.49,4.53,orange
4.62,4.71,4.49,4.53,orange
4.61,4.71,4.49,4.53,orange
4.61,4.71,4.49,4.52,orange
4.61,4.71,4.49,4.52,orange
4.62,4.71,4.49,4.49,orange
4.62,4.71,4.49,4.45,orange
4.63,4.71,4.49,4.41,orange
4.63,4.71,4.49,4.4,orange
4.64,4.71,4.49,4.42,orange
4.64,4.71,4.49,4.46,orange
4.64,4.71,4.49,4.49,orange
4.64,4.71,4.49,4.52,orange
4.63,4.71,4.49,4.52,orange
4.63,4.71,4.49,4.52,orange
4.64,4.71,4.49,4.52,orange
4.64,4.71,4.49,4.52,orange
4.63,4.71,4.49,4.53,orange
4.63,4.71,4.48,4.52,orange
4.62,4.71,4.49,4.52,orange
4.61,4.71,4.49,4.52,orange
4.61,4.71,4.49,4.51,orange
4.61,4.71,4.49,4.49,orange
4.61,4.71,4.49,4.43,orange
4.62,4.71,4.49,4.37,orange
4.63,4.71,4.49,4.32,orange
4.64,4.71,4.49,4.27,orange
4.64,4.71,4.49,4.22,orange
4.64,4.71,4.49,4.19,orange
4.64,4.71,4.48,4.18,orange
4.64,4.71,4.49,4.18,orange
4.64,4.72,4.49,4.21,orange
4.63,4.71,4.49,4.25,orange
4.64,4.71,4.49,4.3,orange
4.64,4.71,4.49,4.35,orange
4.64,4.71,4.49,4.39,orange
4.62,4.71,4.49,4.43,orange
4.62,4.71,4.49,4.47,orange
4.61,4.71,4.49,4.5,orange
4.61,4.71,4.49,4.51,orange
4.61,4.71,4.49,4.52,orange
4.61,4.71,4.49,4.52,orange
4.62,4.71,4.49,4.52,orange
4.63,4.71,4.49,4.53,orange
4.63,4.71,4.48,4.53,orange
4.63,4.71,4.49,4.53,orange
4.64,4.71,4.49,4.53,orange
4.64,4.71,4.49,4.53,orange
4.64,4.71,4.48,4.53,orange
4.63,4.71,4.49,4.53,orange
4.64,4.71,4.49,4.53,orange
4.64,4.71,4.49,4.52,orange
4.64,4.71,4.48,4.51,orange
4.63,4.71,4.49,4.47,orange
4.62,4.71,4.49,4.42,orange
4.62,4.71,4.48,4.38,orange
4.61,4.71,4.48,4.36,orange
4.61,4.71,4.48,4.37,orange
4.6,4.71,4.49,4.41,orange
4.61,4.71,4.49,4.45,orange
4.62,4.71,4.48,4.48,orange
4.63,4.71,4.48,4.51,orange
4.63,4.71,4.49,4.51,orange
4.64,4.71,4.49,4.52,orange
4.64,4.71,4.49,4.52,orange
4.64,4.71,4.48,4.52,orange
4.64,4.71,4.48,4.51,orange
4.63,4.71,4.49,4.52,orange
4.64,4.71,4.48,4.51,orange
4.64,4.71,4.49,4.49,orange
4.64,4.71,4.48,4.46,orange
4.64,4.71,4.48,4.42,orange
4.63,4.71,4.48,4.38,orange
4.62,4.71,4.49,4.33,orange
4.61,4.71,4.48,4.28,orange
4.61,4.71,4.48,4.25,orange
4.61,4.71,4.48,4.24,orange
4.6,4.71,4.48,4.26,orange
4.62,4.71,4.48,4.3,orange
4.62,4.71,4.48,4.35,orange
4.63,4.71,4.48,4.4,orange
4.63,4.71,4.48,4.45,orange
4.63,4.71,4.48,4.49,orange
4.64,4.71,4.48,4.51,orange
4.63,4.71,4.48,4.52,orange
4.63,4.71,4.48,4.51,orange
4.63,4.71,4.48,4.51,orange
4.63,4.7,4.48,4.48,orange
4.63,4.71,4.48,4.46,orange
4.63,4.71,4.48,4.44,orange
4.63,4.71,4.48,4.42,orange
4.62,4.71,4.48,4.39,orange
4.61,4.71,4.48,4.35,orange
4.6,4.71,4.48,4.3,orange
4.6,4.71,4.48,4.25,orange
4.6,4.71,4.48,4.2,orange
4.61,4.71,4.48,4.15,orange
4.61,4.71,4.48,4.13,orange
4.62,4.71,4.48,4.12,orange
4.63,4.71,4.48,4.12,orange
4.63,4.71,4.47,4.13,orange
4.63,4.71,4.48,4.17,orange
4.64,4.71,4.48,4.23,orange
4.63,4.71,4.47,4.28,orange
4.62,4.71,4.47,4.33,orange
4.62,4.71,4.48,4.39,orange
4.61,4.71,4.48,4.43,orange
4.61,4.71,4.48,4.48,orange
4.6,4.71,4.48,4.5,orange
4.6,4.71,4.48,4.51,orange
4.6,4.71,4.48,4.51,orange
4.61,4.71,4.47,4.52,orange
4.62,4.71,4.48,4.52,orange
4.63,4.71,4.48,4.52,orange
4.63,4.71,4.48,4.52,orange
4.63,4.71,4.48,4.52,orange
4.64,4.71,4.48,4.52,orange
4.63,4.71,4.48,4.52,orange
4.63,4.71,4.48,4.53,orange
4.63,4.71,4.48,4.53,orange
4.64,4.71,4.48,4.52,orange
4.64,4.71,4.48,4.52,orange
4.63,4.71,4.48,4.51,orange
4.62,4.71,4.48,4.47,orange
4.62,4.71,4.48,4.41,orange
4.61,4.71,4.48,4.38,orange
4.6,4.71,4.48,4.37,orange
4.6,4.71,4.47,4.4,orange
4.6,4.71,4.48,4.44,orange
4.61,4.71,4.48,4.47,orange
4.62,4.71,4.48,4.49,orange
4.63,4.71,4.48,4.5,orange
4.63,4.71,4.47,4.5,orange
4.63,4.71,4.48,4.51,orange
4.63,4.71,4.47,4.5,orange
4.63,4.71,4.47,4.49,orange
4.63,4.71,4.47,4.46,orange
4.63,4.71,4.47,4.41,orange
4.63,4.71,4.48,4.35,orange
4.63,4.71,4.47,4.31,orange
4.63,4.71,4.47,4.29,orange
4.62,4.71,4.47,4.3,orange
4.61,4.71,4.47,4.33,orange
4.61,4.71,4.47,4.36,orange
4.6,4.71,4.48,4.4,orange
4.6,4.71,4.47,4.43,orange
4.6,4.71,4.48,4.47,orange
4.61,4.71,4.48,4.49,orange
4.62,4.7,4.47,4.5,orange
4.63,4.71,4.48,4.51,orange
4.63,4.71,4.48,4.51,orange
4.63,4.7,4.47,4.51,orange
4.63,4.71,4.47,4.51,orange
4.63,4.71,4.47,4.51,orange
4.63,4.71,4.48,4.49,orange
4.63,4.71,4.48,4.47,orange
4.63,4.71,4.48,4.46,orange
4.63,4.71,4.47,4.49,orange
4.63,4.71,4.48,4.51,orange
4.63,4.71,4.47,4.52,orange
4.62,4.71,4.48,4.52,orange
4.61,4.71,4.47,4.52,orange
4.61,4.71,4.48,4.52,orange
4.6,4.71,4.48,4.52,orange
4.6,4.71,4.47,4.52,orange
4.6,4.71,4.47,4.52,orange
4.6,4.71,4.47,4.51,orange
4.62,4.71,4.48,4.48,orange
4.62,4.71,4.48,4.42,orange
4.63,4.71,4.47,4.36,orange
4.63,4.71,4.47,4.32,orange
4.63,4.71,4.47,4.33,orange
